personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
201988,Patty Mills,32,"ATL, MIA",0.351,1.0,0.75,3.969,1.094,1.062,0.625,0.031,0.5
202066,Garrett Temple,27,TOR,0.372,0.818,0.444,3.259,1.667,1.037,0.444,0.111,0.519
202083,Wesley Matthews,36,ATL,0.351,0.75,0.667,3.056,1.472,0.639,0.444,0.306,0.222
202330,Gordon Hayward,51,"CHA, OKC",0.464,0.742,0.725,9.804,3.549,3.098,0.784,0.255,1.294
202331,Paul George,74,LAC,0.471,0.907,3.284,22.581,5.243,3.541,1.527,0.5,2.068
202397,Ish Smith,43,CHA,0.418,0.75,0.093,3.233,1.767,3.372,0.395,0.093,1.093
202681,Kyrie Irving,58,DAL,0.497,0.905,2.983,25.638,5.0,5.155,1.276,0.483,1.828
202684,Tristan Thompson,49,CLE,0.613,0.288,0.0,3.286,3.551,1.041,0.245,0.286,0.592
202685,Jonas Valanciunas,82,NOP,0.559,0.785,0.451,12.22,8.793,2.11,0.402,0.829,1.354
202687,Bismack Biyombo,39,"MEM, OKC",0.565,0.481,0.0,4.462,5.359,1.359,0.282,0.949,1.077
202691,Klay Thompson,77,GSW,0.432,0.927,3.481,17.857,3.299,2.286,0.649,0.455,1.519
202692,Alec Burks,66,"DET, NYK",0.369,0.868,1.879,10.439,2.273,1.333,0.424,0.182,0.727
202693,Markieff Morris,26,DAL,0.338,0.833,0.577,2.538,1.5,0.615,0.192,0.115,0.462
202694,Marcus Morris Sr.,49,"CLE, PHI",0.439,0.818,0.98,6.449,2.735,0.735,0.306,0.265,0.612
202695,Kawhi Leonard,68,LAC,0.525,0.885,2.059,23.721,6.118,3.588,1.632,0.868,1.75
202696,Nikola Vucevic,76,CHI,0.484,0.822,1.211,18.026,10.539,3.342,0.658,0.789,1.579
202699,Tobias Harris,70,PHI,0.487,0.878,1.3,17.2,6.471,3.1,1.0,0.657,1.329
202704,Reggie Jackson,82,DEN,0.431,0.806,1.244,10.159,1.89,3.756,0.537,0.146,1.293
202709,Cory Joseph,26,GSW,0.359,0.571,0.5,2.423,1.154,1.615,0.154,0.115,0.462
202710,Jimmy Butler,60,MIA,0.499,0.858,1.0,20.767,5.3,4.967,1.317,0.283,1.7
202711,Bojan Bogdanovic,57,"DET, NYK",0.454,0.785,2.333,15.228,2.667,1.702,0.526,0.088,1.772
202722,Davis Bertans,43,"CHA, OKC",0.393,0.909,1.767,6.744,1.419,0.814,0.605,0.279,0.419
202738,Isaiah Thomas,6,PHX,0.3,0.0,0.333,1.333,0.0,0.5,0.0,0.0,0.0
203076,Anthony Davis,76,LAL,0.556,0.816,0.382,24.684,12.645,3.5,1.197,2.342,2.092
203078,Bradley Beal,53,PHX,0.513,0.813,1.906,18.189,4.377,5.0,0.981,0.509,2.472
203081,Damian Lillard,73,MIL,0.424,0.92,3.014,24.315,4.384,6.959,0.986,0.247,2.644
203083,Andre Drummond,79,CHI,0.556,0.592,0.0,8.392,8.962,0.468,0.924,0.608,1.025
203084,Harrison Barnes,82,SAC,0.474,0.801,1.817,12.195,3.037,1.207,0.659,0.146,0.707
203095,Evan Fournier,32,"DET, NYK",0.357,0.806,1.031,6.875,1.812,1.5,0.906,0.219,0.656
203109,Jae Crowder,50,MIL,0.422,0.722,1.16,6.24,3.22,1.32,0.76,0.18,0.46
203110,Draymond Green,55,GSW,0.497,0.73,0.927,8.636,7.236,6.036,1.0,0.855,2.455
203114,Khris Middleton,55,MIL,0.493,0.833,1.709,15.055,4.673,5.309,0.927,0.273,2.309
203200,Justin Holiday,57,DEN,0.454,0.75,0.965,4.105,1.246,1.175,0.632,0.158,0.246
203458,Alex Len,48,SAC,0.617,0.588,0.0,2.5,2.667,1.042,0.229,0.688,0.562
203468,CJ McCollum,66,NOP,0.459,0.827,3.621,20.03,4.333,4.621,0.939,0.621,1.667
203469,Cody Zeller,42,NOP,0.419,0.605,0.024,1.81,2.667,0.929,0.214,0.119,0.381
203471,Dennis Schroder,80,"BKN, TOR",0.435,0.836,1.725,14.025,3.025,6.1,0.788,0.212,1.912
203482,Kelly Olynyk,78,"TOR, UTA",0.555,0.833,0.769,9.769,5.269,4.449,0.949,0.385,1.949
203484,Kentavious Caldwell-Pope,76,DEN,0.46,0.894,1.645,10.079,2.408,2.408,1.289,0.553,0.987
203486,Mason Plumlee,46,LAC,0.569,0.707,0.0,5.304,5.087,1.196,0.304,0.37,0.783
203488,Mike Muscala,53,"DET, OKC, WAS",0.359,0.68,0.528,2.962,2.358,0.698,0.17,0.245,0.415
203490,Otto Porter Jr.,15,TOR,0.424,1.0,0.533,2.6,1.933,0.533,0.333,0.333,0.133
203493,Reggie Bullock Jr.,44,HOU,0.415,1.0,0.614,2.182,1.659,0.341,0.273,0.114,0.227
203496,Robert Covington,29,"LAC, PHI",0.439,0.846,0.655,4.379,3.345,0.828,1.345,0.621,0.379
203497,Rudy Gobert,76,MIN,0.661,0.638,0.0,13.961,12.921,1.342,0.684,2.132,1.553
203501,Tim Hardaway Jr.,79,DAL,0.402,0.852,2.671,14.418,3.215,1.759,0.532,0.076,0.873
203507,Giannis Antetokounmpo,73,MIL,0.611,0.657,0.466,30.438,11.521,6.521,1.192,1.082,3.425
203552,Seth Curry,43,"CHA, DAL",0.392,0.903,0.884,5.256,1.581,1.023,0.512,0.14,0.488
203648,Thanasis Antetokounmpo,34,MIL,0.533,0.0,0.0,0.941,0.382,0.5,0.206,0.118,0.412
203897,Zach LaVine,25,CHI,0.452,0.854,2.36,19.48,5.16,3.92,0.84,0.32,2.08
203903,Jordan Clarkson,55,UTA,0.413,0.881,1.655,17.127,3.418,5.036,0.636,0.109,2.655
203914,Gary Harris,54,ORL,0.441,0.756,1.407,6.889,1.685,1.611,0.907,0.259,0.574
203915,Spencer Dinwiddie,76,"BKN, LAL",0.392,0.805,1.632,10.461,2.697,4.684,0.671,0.289,1.197
203924,Jerami Grant,54,POR,0.451,0.817,2.056,20.963,3.537,2.815,0.833,0.63,2.148
203925,Joe Harris,16,DET,0.359,0.5,0.625,2.438,0.812,0.625,0.188,0.125,0.25
203926,Doug McDermott,64,"IND, SAS",0.433,0.579,1.469,5.484,0.922,1.094,0.25,0.031,0.438
203932,Aaron Gordon,73,DEN,0.556,0.658,0.548,13.877,6.452,3.548,0.767,0.616,1.438
203933,T.J. Warren,11,MIN,0.439,0.75,0.182,3.727,2.0,0.818,0.364,0.091,0.364
203935,Marcus Smart,20,MEM,0.43,0.768,2.1,14.45,2.65,4.3,2.05,0.25,3.1
203937,Kyle Anderson,79,MIN,0.46,0.708,0.139,6.405,3.456,4.19,0.899,0.595,1.152
203939,Dwight Powell,63,DAL,0.679,0.708,0.016,3.302,3.397,1.333,0.413,0.317,0.508
203944,Julius Randle,46,NYK,0.472,0.781,1.652,23.957,9.196,4.978,0.543,0.261,3.457
203952,Andrew Wiggins,71,GSW,0.453,0.751,1.282,13.225,4.521,1.676,0.592,0.577,1.225
203954,Joel Embiid,39,PHI,0.529,0.883,1.385,34.692,11.026,5.615,1.179,1.692,3.846
203957,Dante Exum,55,DAL,0.533,0.779,0.964,7.782,2.709,2.855,0.4,0.091,0.891
203967,Dario Saric,64,GSW,0.466,0.849,1.156,8.047,4.422,2.25,0.484,0.156,1.219
203991,Clint Capela,73,ATL,0.571,0.631,0.0,11.452,10.63,1.247,0.589,1.452,1.014
203992,Bogdan Bogdanovic,79,ATL,0.428,0.921,3.038,16.873,3.443,3.127,1.215,0.329,1.418
203994,Jusuf Nurkic,76,PHX,0.51,0.64,0.289,10.908,11.013,3.961,1.066,1.053,2.303
203995,Vasilije Micic,60,"CHA, OKC",0.43,0.813,0.717,7.033,1.467,4.367,0.517,0.117,1.65
203999,Nikola Jokic,79,DEN,0.583,0.817,1.051,26.392,12.354,8.962,1.367,0.861,3.0
204001,Kristaps Porzingis,57,BOS,0.516,0.858,1.93,20.088,7.175,2.018,0.737,1.947,1.561
204060,Joe Ingles,68,ORL,0.436,0.824,1.029,4.353,2.088,2.985,0.632,0.074,0.985
204456,T.J. McConnell,71,IND,0.556,0.79,0.254,10.239,2.69,5.493,1.014,0.113,1.521
1626145,Tyus Jones,66,WAS,0.489,0.8,1.606,11.97,2.712,7.348,1.076,0.273,1.0
1626153,Delon Wright,47,"MIA, WAS",0.394,0.822,0.532,4.468,1.83,2.532,1.149,0.234,0.298
1626156,D'Angelo Russell,76,LAL,0.456,0.828,2.974,18.013,3.105,6.329,0.908,0.474,2.053
1626157,Karl-Anthony Towns,62,MIN,0.504,0.873,2.194,21.758,8.306,3.048,0.694,0.661,2.855
1626158,Richaun Holmes,40,"DAL, WAS",0.558,0.723,0.025,4.975,4.55,0.625,0.275,0.475,0.6
1626162,Kelly Oubre Jr.,68,PHI,0.441,0.75,1.485,15.426,5.015,1.485,1.132,0.691,1.279
1626164,Devin Booker,68,PHX,0.492,0.886,2.235,27.074,4.529,6.941,0.897,0.412,2.618
1626166,Cameron Payne,78,"MIL, PHI",0.432,0.866,1.333,7.41,1.5,2.628,0.538,0.141,0.846
1626167,Myles Turner,77,IND,0.524,0.773,1.506,17.052,6.922,1.299,0.506,1.87,1.416
1626168,Trey Lyles,58,SAC,0.445,0.7,1.448,7.224,4.431,1.241,0.293,0.328,0.655
1626171,Bobby Portis,82,MIL,0.508,0.79,1.22,13.78,7.402,1.268,0.829,0.415,1.11
1626172,Kevon Looney,74,GSW,0.597,0.675,0.0,4.514,5.662,1.797,0.378,0.392,0.676
1626174,Christian Wood,50,LAL,0.466,0.702,0.7,6.94,5.08,0.98,0.32,0.66,1.0
1626179,Terry Rozier,61,"CHA, MIA",0.443,0.869,2.443,19.754,4.049,5.607,1.033,0.344,1.738
1626181,Norman Powell,76,LAC,0.486,0.831,2.197,13.895,2.566,1.079,0.566,0.289,0.868
1626192,Pat Connaughton,76,MIL,0.435,0.759,1.079,5.632,3.145,2.118,0.526,0.25,0.645
1626196,Josh Richardson,43,MIA,0.444,0.944,1.535,9.884,2.814,2.442,0.558,0.326,0.837
1626204,Larry Nance Jr.,61,NOP,0.573,0.77,0.443,5.738,5.033,1.852,1.0,0.311,0.803
1626220,Royce O'Neale,79,"BKN, PHX",0.397,0.686,1.975,7.696,4.772,2.772,0.747,0.557,0.924
1626224,Cedi Osman,72,SAS,0.479,0.673,1.194,6.792,2.5,1.653,0.5,0.153,0.653
1626246,Boban Marjanovic,14,HOU,0.529,0.643,0.0,3.214,2.286,0.429,0.071,0.143,0.357
1627732,Ben Simmons,15,BKN,0.581,0.4,0.0,6.133,7.933,5.733,0.8,0.6,1.8
1627734,Domantas Sabonis,82,SAC,0.594,0.704,0.402,19.427,13.659,8.207,0.902,0.585,3.317
1627736,Malik Beasley,79,MIL,0.443,0.714,2.835,11.253,3.671,1.367,0.747,0.114,0.684
1627739,Kris Dunn,66,UTA,0.47,0.688,0.621,5.409,2.864,3.848,1.03,0.424,1.197
1627741,Buddy Hield,84,"IND, PHI",0.436,0.881,2.607,12.06,3.202,2.81,0.833,0.5,1.226
1627742,Brandon Ingram,64,NOP,0.492,0.801,1.344,20.812,5.062,5.672,0.781,0.625,2.547
1627745,Damian Jones,39,CLE,0.597,0.857,0.077,2.744,1.59,0.385,0.179,0.333,0.333
1627747,Caris LeVert,68,CLE,0.421,0.766,1.588,14.0,4.118,5.088,1.118,0.5,1.721
1627749,Dejounte Murray,78,ATL,0.459,0.794,2.577,22.474,5.333,6.436,1.423,0.308,2.577
1627750,Jamal Murray,59,DEN,0.481,0.853,2.458,21.186,4.102,6.508,0.966,0.661,2.119
1627751,Jakob Poeltl,50,TOR,0.656,0.551,0.0,11.1,8.58,2.54,0.7,1.52,1.54
1627752,Taurean Prince,78,LAL,0.442,0.735,1.808,8.936,2.949,1.526,0.744,0.449,0.936
1627759,Jaylen Brown,70,BOS,0.499,0.703,2.071,23.0,5.529,3.557,1.186,0.529,2.371
1627763,Malcolm Brogdon,39,POR,0.44,0.819,2.103,15.718,3.795,5.487,0.692,0.205,1.538
1627777,Georges Niang,82,CLE,0.449,0.85,1.817,9.366,3.39,1.195,0.366,0.22,0.878
1627780,Gary Payton II,44,GSW,0.563,0.609,0.455,5.455,2.568,1.091,0.886,0.409,0.614
1627783,Pascal Siakam,80,"IND, TOR",0.536,0.732,1.062,21.712,7.062,4.275,0.788,0.312,1.762
1627788,Furkan Korkmaz,35,PHI,0.395,0.7,0.4,2.514,0.857,0.714,0.4,0.086,0.286
1627826,Ivica Zubac,68,LAC,0.649,0.723,0.0,11.676,9.206,1.368,0.324,1.221,1.162
1627827,Dorian Finney-Smith,68,BKN,0.421,0.717,1.721,8.529,4.662,1.574,0.824,0.559,0.868
1627832,Fred VanVleet,73,HOU,0.416,0.86,3.11,17.397,3.808,8.068,1.384,0.808,1.726
1627853,Ryan Arcidiacono,20,NYK,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.1
1627863,Danuel House Jr.,34,PHI,0.448,0.761,0.441,4.235,1.706,0.824,0.441,0.147,0.559
1627884,Derrick Jones Jr.,76,DAL,0.483,0.713,1.079,8.645,3.289,0.987,0.697,0.671,0.855
1627885,Shaquille Harrison,3,MEM,0.5,0.0,0.0,0.667,0.667,0.0,0.0,0.333,0.0
1627936,Alex Caruso,71,CHI,0.468,0.76,1.915,10.07,3.845,3.479,1.69,0.986,1.437
1628365,Markelle Fultz,43,ORL,0.472,0.697,0.093,7.791,3.209,2.791,0.977,0.349,1.163
1628368,De'Aaron Fox,74,SAC,0.465,0.738,2.892,26.568,4.595,5.649,2.027,0.419,2.622
1628369,Jayson Tatum,74,BOS,0.471,0.833,3.095,26.851,8.122,4.919,1.014,0.581,2.541
1628370,Malik Monk,72,SAC,0.443,0.829,2.056,15.417,2.944,5.139,0.625,0.542,2.083
1628371,Jonathan Isaac,58,ORL,0.51,0.72,0.724,6.776,4.483,0.517,0.741,1.207,0.466
1628372,Dennis Smith Jr.,56,BKN,0.435,0.741,0.571,6.589,2.929,3.625,1.214,0.214,1.214
1628373,Frank Ntilikina,5,CHA,0.111,1.0,0.2,1.0,1.2,0.8,0.0,0.0,0.2
1628374,Lauri Markkanen,55,UTA,0.48,0.899,3.182,23.236,8.164,2.0,0.909,0.473,1.4
1628378,Donovan Mitchell,55,CLE,0.462,0.865,3.309,26.6,5.091,6.055,1.836,0.545,2.8
1628379,Luke Kennard,39,MEM,0.448,0.889,2.744,11.0,2.897,3.487,0.513,0.051,1.385
1628380,Zach Collins,69,SAS,0.484,0.753,0.841,11.246,5.362,2.812,0.493,0.754,1.913
1628381,John Collins,68,UTA,0.532,0.795,1.265,15.103,8.456,1.132,0.588,0.897,1.441
1628382,Justin Jackson,2,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628384,OG Anunoby,50,"NYK, TOR",0.489,0.753,2.04,14.66,4.16,2.14,1.36,0.72,1.62
1628385,Harry Giles III,23,"BKN, LAL",0.46,0.538,0.13,2.435,1.304,0.261,0.087,0.13,0.261
1628386,Jarrett Allen,77,CLE,0.634,0.742,0.0,16.506,10.532,2.727,0.688,1.052,1.571
1628389,Bam Adebayo,71,MIA,0.521,0.755,0.211,19.254,10.38,3.915,1.141,0.93,2.282
1628391,D.J. Wilson,2,PHI,0.667,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0
1628392,Isaiah Hartenstein,75,NYK,0.644,0.707,0.013,7.76,8.347,2.507,1.16,1.133,1.24
1628398,Kyle Kuzma,70,WAS,0.463,0.775,2.157,22.186,6.629,4.229,0.529,0.7,2.743
1628401,Derrick White,73,BOS,0.461,0.901,2.685,15.164,4.247,5.164,1.014,1.192,1.534
1628404,Josh Hart,81,NYK,0.434,0.791,0.988,9.395,8.333,4.086,0.926,0.284,1.457
1628415,Dillon Brooks,72,HOU,0.428,0.844,1.847,12.708,3.417,1.653,0.889,0.139,1.222
1628418,Thomas Bryant,38,MIA,0.577,0.872,0.105,5.711,3.711,0.605,0.263,0.421,0.553
1628420,Monte Morris,33,"DET, MIN",0.405,0.684,0.818,4.97,1.727,2.091,0.576,0.273,0.212
1628424,Kobi Simmons,4,TOR,0.429,0.0,0.5,5.0,1.75,3.0,1.5,0.5,0.25
1628426,Sasha Vezenkov,42,SAC,0.44,0.8,1.071,5.357,2.286,0.452,0.476,0.167,0.286
1628436,Luke Kornet,63,BOS,0.7,0.907,0.016,5.302,4.143,1.063,0.365,0.968,0.333
1628449,Chris Boucher,50,TOR,0.507,0.772,0.62,6.44,4.14,0.46,0.28,0.48,0.56
1628464,Daniel Theis,60,"IND, LAC",0.532,0.76,0.433,6.267,4.067,1.017,0.35,0.85,0.7
1628467,Maxi Kleber,43,DAL,0.432,0.702,0.744,4.442,3.326,1.581,0.395,0.698,0.651
1628470,Torrey Craig,53,CHI,0.43,0.75,1.132,5.717,4.094,1.094,0.566,0.396,0.604
1628960,Grayson Allen,75,PHX,0.499,0.878,2.733,13.52,3.933,3.027,0.92,0.6,1.267
1628962,Udoka Azubuike,16,PHX,0.696,0.231,0.0,2.188,2.0,0.188,0.062,0.375,0.25
1628963,Marvin Bagley III,50,"DET, WAS",0.586,0.762,0.18,11.66,6.24,1.1,0.4,0.66,1.18
1628964,Mo Bamba,57,PHI,0.49,0.68,0.439,4.439,4.175,0.719,0.386,1.053,0.684
1628966,Keita Bates-Diop,53,"BKN, PHX",0.434,0.762,0.396,3.717,2.075,0.717,0.472,0.415,0.283
1628969,Mikal Bridges,82,BKN,0.436,0.814,2.683,19.585,4.537,3.646,0.988,0.366,2.0
1628970,Miles Bridges,69,CHA,0.462,0.825,2.275,21.0,7.319,3.348,0.942,0.478,2.0
1628971,Bruce Brown,67,"IND, TOR",0.478,0.824,0.791,10.836,4.239,2.866,0.881,0.254,1.284
1628972,Troy Brown Jr.,59,"DET, MIN",0.372,0.865,0.797,4.186,2.441,1.017,0.407,0.051,0.508
1628973,Jalen Brunson,77,NYK,0.479,0.847,2.74,28.727,3.61,6.74,0.909,0.169,2.416
1628975,Jevon Carter,72,CHI,0.378,0.571,1.069,4.958,0.833,1.306,0.514,0.222,0.5
1628976,Wendell Carter Jr.,55,ORL,0.525,0.694,1.164,10.964,6.927,1.727,0.636,0.509,1.236
1628977,Hamidou Diallo,2,WAS,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5
1628978,Donte DiVincenzo,81,NYK,0.443,0.754,3.494,15.543,3.667,2.667,1.321,0.444,1.395
1628981,Bruno Fernando,45,ATL,0.583,0.667,0.0,6.267,4.289,1.022,0.556,0.622,0.978
1628983,Shai Gilgeous-Alexander,75,OKC,0.535,0.874,1.267,30.053,5.533,6.2,2.0,0.893,2.16
1628984,Devonte' Graham,23,SAS,0.352,0.812,1.087,4.957,1.565,2.13,0.391,0.087,0.739
1628988,Aaron Holiday,78,HOU,0.446,0.921,1.077,6.59,1.577,1.795,0.538,0.077,0.679
1628989,Kevin Huerter,64,SAC,0.443,0.766,1.922,10.234,3.5,2.594,0.703,0.359,0.828
1628991,Jaren Jackson Jr.,66,MEM,0.444,0.808,1.773,22.515,5.53,2.333,1.212,1.606,2.424
1628995,Kevin Knox II,31,DET,0.462,0.909,1.0,7.194,2.419,0.742,0.419,0.226,0.71
1628997,Caleb Martin,64,MIA,0.431,0.778,1.266,10.0,4.391,2.234,0.734,0.453,1.203
1628998,Cody Martin,28,CHA,0.381,0.606,0.964,7.536,3.893,3.714,1.143,0.643,1.571
1629001,De'Anthony Melton,38,PHI,0.386,0.835,2.026,11.079,3.711,3.0,1.579,0.421,1.026
1629002,Chimezie Metu,51,"DET, PHX",0.504,0.906,0.549,6.51,3.804,0.902,0.843,0.314,1.02
1629003,Shake Milton,48,"DET, MIN, NYK",0.405,0.816,0.375,4.5,1.562,1.25,0.396,0.125,0.646
1629004,Svi Mykhailiuk,41,BOS,0.416,0.667,1.024,3.951,1.244,0.854,0.268,0.024,0.293
1629006,Josh Okogie,60,PHX,0.417,0.745,0.483,4.617,2.567,1.067,0.8,0.4,0.6
1629007,Jontay Porter,26,TOR,0.385,0.833,0.769,4.423,3.154,2.308,0.769,0.769,0.808
1629008,Michael Porter Jr.,81,DEN,0.484,0.836,2.716,16.741,6.975,1.506,0.519,0.654,1.136
1629010,Jerome Robinson,22,GSW,0.333,0.636,0.091,1.409,0.273,0.227,0.045,0.136,0.091
1629011,Mitchell Robinson,31,NYK,0.575,0.409,0.0,5.581,8.484,0.581,1.194,1.129,0.806
1629012,Collin Sexton,78,UTA,0.487,0.859,1.641,18.692,2.628,4.91,0.795,0.231,2.115
1629013,Landry Shamet,46,WAS,0.431,0.826,1.152,7.109,1.348,1.174,0.543,0.217,0.652
1629014,Anfernee Simons,46,POR,0.43,0.916,3.391,22.587,3.63,5.543,0.5,0.109,2.739
1629018,Gary Trent Jr.,71,TOR,0.426,0.771,2.507,13.718,2.648,1.676,1.085,0.141,0.662
1629020,Jarred Vanderbilt,29,LAL,0.518,0.667,0.276,5.172,4.759,1.241,1.241,0.172,0.966
1629021,Moritz Wagner,80,ORL,0.601,0.814,0.475,10.85,4.338,1.2,0.488,0.262,1.212
1629022,Lonnie Walker IV,58,BKN,0.423,0.763,1.793,9.741,2.19,1.276,0.552,0.345,0.879
1629023,P.J. Washington,73,"CHA, DAL",0.436,0.683,1.808,12.863,5.63,1.932,0.986,0.808,1.315
1629026,Kenrich Williams,69,OKC,0.468,0.5,0.812,4.71,3.029,1.348,0.551,0.13,0.464
1629027,Trae Young,54,ATL,0.43,0.855,3.241,25.722,2.759,10.796,1.333,0.204,4.352
1629028,Deandre Ayton,55,POR,0.57,0.823,0.018,16.727,11.073,1.636,1.018,0.764,1.8
1629029,Luka Doncic,70,DAL,0.487,0.786,4.057,33.857,9.243,9.8,1.414,0.543,4.029
1629048,Goga Bitadze,62,ORL,0.603,0.655,0.032,5.016,4.613,1.274,0.516,1.161,0.71
1629052,Oshae Brissett,55,BOS,0.444,0.602,0.273,3.655,2.909,0.8,0.345,0.145,0.364
1629057,Robert Williams III,6,POR,0.654,0.778,0.0,6.833,6.333,0.833,1.167,1.167,1.167
1629060,Rui Hachimura,68,LAL,0.537,0.739,1.441,13.574,4.324,1.191,0.603,0.368,0.676
1629111,Jock Landale,56,HOU,0.515,0.8,0.179,4.893,3.071,1.161,0.357,0.589,0.554
1629117,Wenyen Gabriel,5,MEM,0.364,0.0,0.2,3.4,5.0,0.6,0.4,0.4,1.6
1629130,Duncan Robinson,68,MIA,0.45,0.889,2.75,12.868,2.544,2.824,0.676,0.235,1.397
1629139,Yuta Watanabe,34,"MEM, PHX",0.353,0.588,0.735,3.441,1.588,0.441,0.353,0.206,0.559
1629162,Jordan McLaughlin,56,MIN,0.483,0.722,0.75,3.482,1.286,1.964,0.625,0.125,0.339
1629216,Gabe Vincent,11,LAL,0.306,0.5,0.273,3.091,0.818,1.909,0.818,0.0,0.455
1629232,Kaiser Gates,1,NOP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1629234,Drew Eubanks,75,PHX,0.601,0.774,0.04,5.053,4.293,0.84,0.36,0.813,0.813
1629308,Juan Toscano-Anderson,11,SAC,0.25,0.0,0.091,0.636,1.273,0.364,0.091,0.091,0.182
1629312,Haywood Highsmith,66,MIA,0.465,0.639,1.152,6.136,3.182,1.061,0.803,0.455,0.515
1629599,Amir Coffey,70,LAC,0.472,0.859,1.0,6.614,2.114,1.086,0.586,0.2,0.471
1629603,Mamadi Diakite,6,"NYK, SAS",0.667,0.667,0.0,2.0,0.667,0.333,0.167,0.167,0.167
1629610,DaQuan Jeffries,17,NYK,0.353,0.0,0.118,0.824,0.294,0.294,0.0,0.059,0.176
1629611,Terance Mann,75,LAC,0.515,0.832,0.947,8.773,3.387,1.587,0.573,0.2,0.64
1629614,Andrew Nembhard,68,IND,0.498,0.804,0.897,9.206,2.074,4.118,0.926,0.088,1.485
1629618,Jalen Pickett,27,DEN,0.429,0.75,0.333,1.556,0.519,0.778,0.148,0.0,0.333
1629622,Max Strus,70,CLE,0.418,0.794,2.4,12.186,4.829,4.043,0.914,0.414,1.6
1629623,Lindell Wigginton,3,MIL,0.4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.333
1629626,Bol Bol,42,PHX,0.616,0.789,0.524,5.31,3.262,0.405,0.238,0.595,0.452
1629627,Zion Williamson,70,NOP,0.57,0.702,0.086,22.871,5.8,5.029,1.086,0.671,2.757
1629628,RJ Barrett,58,"NYK, TOR",0.495,0.715,1.552,20.172,5.431,3.328,0.534,0.379,2.172
